ID,ANO,CÓDIGO ENTIDADE,NOME ENTIDADE,CÓDIGO ORGÃO REGIONAL,TP_SITUACAO_FUNCIONAMENTO,DT_ANO_LETIVO_INICIO,DT_ANO_LETIVO_TERMINO,CO_REGIAO,CO_MESORREGIAO,CO_MICRORREGIAO,CO_UF,CO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA
592,2017,26184290,FACULDADE BOA VIAGEM,1.0,2,,,2,2605,26017,26,2611606,261160605,4
593,2017,26457750,INSTITUTO EDUCACIONAL CAVALCANTI,2.0,2,,,2,2605,26017,26,2611606,261160605,4
594,2017,26120054,ESCOLA PARAISO DA BRANCA DE NEVE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
595,2017,26146673,ESCOLA SABER CRESCER,2.0,2,,,2,2605,26017,26,2611606,261160605,4
596,2017,26123681,ESCOLA TIA BETE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
597,2017,26176440,ESCOLA SONHO MEU,2.0,2,,,2,2605,26017,26,2611606,261160605,4
598,2017,26124459,ESCOLA BATISTA DO JORDAO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
599,2017,26127997,NOSSA ESCOLINHA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
600,2017,26163381,ESCOLA SAO LUCAS,2.0,2,,,2,2605,26017,26,2611606,261160605,4
601,2017,26118505,EDUCANDARIO SOUZA E SILVA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
602,2017,26119269,COLEGIO MADRE TERESA DE CALCUTA,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
603,2017,26163861,GREMIO RECREATIVO BEM ME QUER DO ALTO DA BRASILEIR,1.0,3,,,2,2605,26017,26,2611606,261160605,4
604,2017,26164728,CENTRO ESPIRITA MARIA CONGA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
605,2017,26493845,EDUCANDARIO CARPE DIEM,1.0,2,,,2,2605,26017,26,2611606,261160605,4
606,2017,26164027,ESCOLA DE MORADORES DA COMUN LEMOS TORRES,1.0,3,,,2,2605,26017,26,2611606,261160605,4
607,2017,26122219,COLEGIO EDUCACIONAL TRAJANO LTDA,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
608,2017,26205602,COLEGIO 2001,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
609,2017,26164698,GRUPAO DO ALTO JORDAO,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
610,2017,26121670,ESCOLA POETA MANUEL BANDEIRA,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
611,2017,26126788,ESCOLA MUNICIPAL PROFESSOR MAURO MOTA,1.0,1,2017-02-03T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,3
612,2017,26173077,EDUCANDARIO NOSSA SENHORA DAS GRACAS,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
613,2017,26127784,ESCOLA MUNICIPAL JOAO PESSOA GUERRA,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
614,2017,26126133,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM VITAL,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
615,2017,26162822,ESCOLA PEQUENO PRINCIPE,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
616,2017,26125234,ESCOLA PINHEIROS,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
617,2017,26118432,EDUCANDARIO NOSSA SENHORA DE FATIMA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
618,2017,26127237,ESCOLA REALISMO,2.0,1,2017-02-02T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
619,2017,26125137,COLEGIO MARIA EMILIA,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
620,2017,26176645,INSTITUTO BRAINER LTDA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
621,2017,26173115,ESCOLA MOMENTO DE APRENDER,2.0,2,,,2,2605,26017,26,2611606,261160605,4
622,2017,26120852,INST DE TREIN ESPECIALIZADO DO RECIFE,1.0,3,,,2,2605,26017,26,2611606,261160605,4
623,2017,26164345,EDUCANDARIO DA UNIAO,1.0,2,,,2,2605,26017,26,2611606,261160605,4
624,2017,26163535,CONEXAO COLEGIO E CURSO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
625,2017,26119854,ESCOLA INFANCIA FELIZ,2.0,2,,,2,2605,26017,26,2611606,261160605,4
626,2017,26176688,ESCOLA ASSOCIACAO DOS MORADORES UNIDOS DOS TORROES,2.0,2,,,2,2605,26017,26,2611606,261160605,4
627,2017,26170396,CENTRO EDUCACIONAL COMUNITARIO LULUZINHA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
628,2017,26179105,GRUPO EDUCACIONAL DA VARZEA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
629,2017,26176459,EDUCANDARIO PATRICIA SOUZA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
630,2017,26140047,ESCOLA DIVINO SABER,2.0,1,2017-02-01T00:00:00,2017-12-21T00:00:00,2,2605,26017,26,2611606,261160605,4
631,2017,26155885,CASA DO PROF ESCOLA PADRE SEVERINO SANTIAGO,1.0,3,,,2,2605,26017,26,2611606,261160605,4
632,2017,26163179,CENTRO CULTURAL RECREATIVO DO PANTANAL,2.0,2,,,2,2605,26017,26,2611606,261160605,4
633,2017,26156024,CRECHE ESPIRITA MISSIONARIO DA LUZ,2.0,1,2017-02-01T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
634,2017,26166763,ASSOCIACAO COMUNITARIA DE BEBERIBE,1.0,3,,,2,2605,26017,26,2611606,261160605,4
635,2017,26183692,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - BLOCO B - CAMPUS - FAC MAURICIO DE NASSAU - CAMPUS RECIFE,1.0,1,2016-10-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
636,2017,26125269,ESCOLA RAIO DE SOL,2.0,2,,,2,2605,26017,26,2611606,261160605,4
637,2017,26144310,ESCOLA PANCRACIO,1.0,2,,,2,2605,26017,26,2611606,261160605,4
638,2017,26163934,ESCOLA COMUNITARIA PRESBITERIANA,1.0,3,,,2,2605,26017,26,2611606,261160605,4
639,2017,26168219,MARACATU DE BAQUE VIRADO ESTRELA DALVA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
640,2017,26163551,CLUBE DE MAES DE AFOGADOS,2.0,2,,,2,2605,26017,26,2611606,261160605,4
641,2017,26176777,EDUCANDARIO SANTA LUZIA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
642,2017,26176483,ESCOLA CRESCER E TRANSFORMAR,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
643,2017,26168162,ESCOLA NOVO TEMPO,2.0,1,2017-02-02T00:00:00,2017-12-27T00:00:00,2,2605,26017,26,2611606,261160605,4
644,2017,26122782,EDUCANDARIO CANTO LIVRE,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
645,2017,26117991,COLEGIO BOA VIAGEM LTDA,2.0,1,2017-02-01T00:00:00,2017-12-27T00:00:00,2,2605,26017,26,2611606,261160605,4
646,2017,26128594,ESCOLA SAO MIGUEL,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
647,2017,26175380,ESCOLA MUNICIPAL PEDRO ALCANTARA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
648,2017,26171740,ESCOLA MUNICIPAL DA GUABIRABA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
649,2017,26170531,INSTITUTO ESPACO CRIATIVO,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
650,2017,26125757,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR CANDIDO DUARTE,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
651,2017,26149443,EDUCANDARIO UNIVERSO INFANTIL,1.0,1,2017-02-01T00:00:00,2017-12-21T00:00:00,2,2605,26017,26,2611606,261160605,4
652,2017,26128527,ESCOLA ROTARY DO ALTO DO PASCOAL,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
653,2017,26119994,ESCOLA MUNICIPAL NOVO PINA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
654,2017,26120380,ESCOLINHA DA MONICA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
655,2017,26173204,SOCIEDADE DE SERVICOS EDUCACIONAIS MA LTDA-COLEGIO PROVIDENCIAL,2.0,2,,,2,2605,26017,26,2611606,261160605,4
656,2017,26492750,EDUCANDARIO ESPERANCA,1.0,2,,,2,2605,26017,26,2611606,261160605,4
657,2017,26179113,ESCOLA EDUCAR PARA O FUTURO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
658,2017,26127202,EDUCANDARIO BRANCA DE NEVE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
659,2017,26144646,ESCOLA EDUCAR,2.0,2,,,2,2605,26017,26,2611606,261160605,4
660,2017,26121620,ESCOLA JOAO BARBALHO,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
661,2017,26185130,CENTRO EDUCACIONAL CAVALCANTI HEISSLER,2.0,1,2017-02-01T00:00:00,2018-01-05T00:00:00,2,2605,26017,26,2611606,261160605,4
662,2017,26119862,ESCOLA IRMA DULCE,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
663,2017,26125242,ESCOLA PRIMEIRO PASSO,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
664,2017,26163039,COLEGIO GGE,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
665,2017,26166879,INSTITUTO NOVAS IDEIAS,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
666,2017,26119714,ESCOLA CORACAO DE MARIA,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
667,2017,26143240,CENTRO EDUCACIONAL DA CRIANCA,1.0,1,2017-01-02T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
668,2017,26118378,COLEGIO EXPOENTE LTDA ME,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
669,2017,26134010,ESCOLA MUNICIPAL INES SOARES DE LIMA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
670,2017,26158752,ESCOLA MUNICIPAL CORREGO DO EUCLIDES,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
671,2017,26170450,ESCOLA SAO MIGUEL LTDA,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
672,2017,26126435,ESCOLA NOSSA SENHORA DAS DORES,1.0,1,2017-02-01T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
673,2017,26127423,ESCOLA PINTOR LAURO VILLARES,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
674,2017,26128640,ESCOLA MUNICIPAL ANTONIO HERACLIO DO REGO,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
675,2017,26123533,ESCOLA MONSENHOR ALVARO NEGROMONTE,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
676,2017,26156784,EDUCANDARIO GENILDA SATIRO,1.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
677,2017,26123479,ESCOLA ALBERTO TORRES,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
678,2017,26187604,COLEGIO CBV JAQUEIRA,1.0,1,2017-02-01T00:00:00,2017-12-27T00:00:00,2,2605,26017,26,2611606,261160605,4
679,2017,26171732,ESCOLA MUNICIPAL JADER FIGUEIREDO DE ANDRADE SILVA,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
680,2017,26128160,ESCOLA DOUTOR FABIO CORREA,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
681,2017,26146665,COLEGIO ESPACO ABERTO,2.0,1,2017-02-06T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
682,2017,26143313,EDUCANDARIO DESENVOLVER,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
683,2017,26187400,EXCLUSIVO COLEGIO E CURSO,2.0,1,2017-02-02T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
684,2017,26163640,GRUPO DE MAES DO ALTO DA FAVELA,1.0,3,,,2,2605,26017,26,2611606,261160605,4
685,2017,26187680,EDUCANDARIO ANITA GARIBALDI LTDA,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
686,2017,26187728,ESCOLA TECNICA SER MAIS,1.0,1,2017-01-09T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
687,2017,26173166,INSTITUTO SANTA RITA DE CASSIA-EXTENSAO,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
688,2017,26122200,W D CENTRO EDUCACIONAL LTDA,1.0,1,2017-02-01T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
689,2017,26153084,ESCOLA BENFICA,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
690,2017,26513714,ESCOLA ABDIAS GOMES DE MOURA,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
691,2017,26168111,ESCOLA MUNICIPAL DO PANTANAL,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
692,2017,26128829,90 GRAUS COLEGIO E CURSO,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
693,2017,26118661,ESCOLA PAROQUIAL SANTA LUZIA ENS FUND E MEDIO,2.0,1,2017-01-02T00:00:00,2017-12-15T00:00:00,2,2605,26017,26,2611606,261160605,4
694,2017,26175878,CMEI CELESTE VIDAL,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
695,2017,26168120,ESCOLA MUNICIPAL DO SANCHO,2.0,1,2017-02-03T00:00:00,2017-12-23T00:00:00,2,2605,26017,26,2611606,261160605,3
696,2017,26163225,ESC CRISTA BESSONI,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
697,2017,26127741,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA HELENA PUGO,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
698,2017,26475715,ESCOLA PLANO DE DEUS,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
699,2017,26212412,CMEI PROFESSOR PAULO ROSAS,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
700,2017,26128764,ESCOLA MUNICIPAL ANA MAURICIA WANDERLEY,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
701,2017,26183307,SERVICO SOCIAL DO COMERCIO - SESC SANTA RITA,2.0,1,2017-02-06T00:00:00,2017-12-19T00:00:00,2,2605,26017,26,2611606,261160605,4
702,2017,26126060,ESCOLA ASSEMBLEIA DE DEUS,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
703,2017,26179016,COLEGIO ETHOS,1.0,1,2017-02-01T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
704,2017,26182823,ESCOLA LIRIO DOS VALES,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
705,2017,26140802,COLEGIO ANNA HELOIZA,1.0,1,2017-02-02T00:00:00,2017-12-31T00:00:00,2,2605,26017,26,2611606,261160605,4
706,2017,26126419,ESCOLA MUNICIPAL PRESBITERO JOSE BEZERRA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
707,2017,26128950,ESCOLA MUNICIPAL IRMA TEREZINHA BATISTA - PROJ NOVO VIVER,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
708,2017,26126370,ESCOLA MUNICIPAL ALTO DA GUABIRABA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
709,2017,26155850,ESCOLA MUNICIPAL DINA DE OLIVEIRA,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
710,2017,26160340,SENAI CENTRO DE FORMACAO PROFISSIONAL JOSEPH TURTON JUNIOR,2.0,1,2017-01-30T00:00:00,2017-12-15T00:00:00,2,2605,26017,26,2611606,261160605,4
711,2017,26185237,ESCOLA TECNICA DE FORMACAO PROFISSIONAL LTDA,1.0,1,2017-01-02T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
712,2017,26407612,EDUCANDARIO 13 DE MAIO,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
713,2017,26143372,EDUCANDARIO JOAO PAULO,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
714,2017,26178311,INSTITUTO EVANGELICO RENASCER,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
715,2017,26166844,GRUPO CULTURAL SIMBOLO DA PAZ,1.0,3,,,2,2605,26017,26,2611606,261160605,4
716,2017,26159740,ASSOCIACAO DOS MORADORES DO ALTO DO EUCALIPITO,1.0,3,,,2,2605,26017,26,2611606,261160605,4
717,2017,26183668,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - CAMPUS BLOCO CST - CAMPUS FACULDADE MAURICIO DE NASSAU,1.0,2,,,2,2605,26017,26,2611606,261160605,4
718,2017,26180197,CENTRO EDUCACIONAL SABER VIVER,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
719,2017,26164051,CLUBE CARNAVALESCO MISTO REIZADO IMPERIAL,1.0,3,,,2,2605,26017,26,2611606,261160605,4
720,2017,26132345,ESCOLA APRENDER E CRESCER,2.0,2,,,2,2605,26017,26,2611606,261160605,4
721,2017,26184907,INSTITUTO DE FORMACAO TECNICA DE PERNAMBUCO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
722,2017,26136473,COLEGIO MOTIVO - UNIDADE II,2.0,3,,,2,2605,26017,26,2611606,261160605,4
723,2017,26118700,ESCOLA CRESCER,2.0,2,,,2,2605,26017,26,2611606,261160605,4
724,2017,26163594,CONSELHO DOS MORADORES DA RUA CAMBORIU,1.0,3,,,2,2605,26017,26,2611606,261160605,4
725,2017,26119870,ESCOLA IZABEL BARROS,2.0,2,,,2,2605,26017,26,2611606,261160605,4
726,2017,26156946,EDUCANDARIO ESPACO INFANTIL,1.0,3,,,2,2605,26017,26,2611606,261160605,4
727,2017,26183013,CER CENTRO ESPECIALIZADO EM REABILITACAO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
728,2017,26124963,ESCOLA CAMINHANDO PARA O SABER,2.0,2,,,2,2605,26017,26,2611606,261160605,4
729,2017,26499711,ESCOLA ART BABY,2.0,2,,,2,2605,26017,26,2611606,261160605,4
730,2017,26119951,ESCOLA MARIA CLARA MACHADO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
731,2017,26137237,ESCOLA UNICA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
732,2017,26124211,COLEGIO CONTATO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
733,2017,26143550,EDUCANDARIO JANECLEIDE,1.0,1,2017-02-02T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
734,2017,26162946,CENTRO DE ATIVIDADES COMUNITARIA DO JORDAO ALTO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
735,2017,26163926,ASBRATEC - ASSOCIACAO BRASILEIRA DE TECNOLOGIA,2.0,1,2017-02-07T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
736,2017,26120003,ESCOLA O CAMINHO DO SABER,2.0,2,,,2,2605,26017,26,2611606,261160605,4
737,2017,26164094,GRUPO FEMININO DO CORREGO DA IMBAUBA,1.0,3,,,2,2605,26017,26,2611606,261160605,4
738,2017,26118220,COLEGIO PAN AMERICANO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
739,2017,26123622,ESCOLA MUNICIPAL LOJISTAS DO RECIFE,2.0,2,,,2,2605,26017,26,2611606,261160605,3
740,2017,26167077,CLUBE DE MAES DOS MORADORES DO ALTO DA BRASILEIRA,1.0,3,,,2,2605,26017,26,2611606,261160605,4
741,2017,26176785,ESCOLA COMUNITARIA BOM GOSTO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
742,2017,26123428,EDUCANDARIO EBENEZER,2.0,2,,,2,2605,26017,26,2611606,261160605,4
743,2017,26168030,FUNDACAO DE EDUCACAO E ASSISTENCIA SOCIAL,1.0,3,,,2,2605,26017,26,2611606,261160605,4
744,2017,26170582,CASA NSA SRA DA CONSOLACAO,1.0,3,,,2,2605,26017,26,2611606,261160605,4
745,2017,26143216,ESC COMUNI EDITH VAUGHN DOSEMINARIO DE EDUC CRISTA,1.0,3,,,2,2605,26017,26,2611606,261160605,4
746,2017,26136162,CENTRO EDUCACIONAL CANDIDO PORTINARI,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
747,2017,26164680,SOCIEDADE EUNICE WEAVER DE PERNAMBUCO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
748,2017,26493810,ESCOLA BASE DE ENSINO,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
749,2017,26143151,COLEGIO ETERNO APRENDIZ,1.0,2,,,2,2605,26017,26,2611606,261160605,4
750,2017,26125021,ESCOLA GUIMARAES ROSA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
751,2017,26176670,ASSOCIACAO DOS MORADORES DO TOTO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
752,2017,26119781,ESCOLA ESPACO INFANTIL,2.0,2,,,2,2605,26017,26,2611606,261160605,4
753,2017,26136269,ESCOLA MUNICIPAL SITIO DO CEU,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
754,2017,26125668,COLEGIO MOTIVO,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
755,2017,26178150,ESCOLA TEREZA GALDINO,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
756,2017,26121840,ESCOLA ALMIRANTE TAMANDARE,1.0,3,,,2,2605,26017,26,2611606,261160605,2
757,2017,26163500,CENT APLICA AO DESEN E ORIENT TEC EDU RECIFE CAD,2.0,2,,,2,2605,26017,26,2611606,261160605,4
758,2017,26123983,ESCOLA POPEYE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
759,2017,26148854,EDUCANDARIO SONHOS DE ICARO,1.0,1,2017-02-06T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
760,2017,26154854,CASA DO PROF D HELENA ANDRADE-IBEPE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
761,2017,26147416,ESCOLA MODELO DE EDUCACAO PROFISSIONAL DE PE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
762,2017,26529726,ESCOLA CORACAO DE ESTUDANTE,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
763,2017,26127679,ESCOLA INTERAGIR,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
764,2017,26122952,ESCOLA SENADOR NILO DE SOUZA COELHO,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
765,2017,26143330,COLEGIO MULTIPLO ENSINO,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
766,2017,26160331,CENT DE ORIENT DEF E APOIO COMUNID E INST SOCIAIS,2.0,2,,,2,2605,26017,26,2611606,261160605,4
767,2017,26163497,ESCOLA DO GRAO DE MOSTARDA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
768,2017,26126451,ESCOLA O MUNDO DO ABC,1.0,1,2017-01-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
769,2017,26512742,INSTITUTO EDUCACIONAL MARIA DA CONCEICAO,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
770,2017,26148889,ESCOLA CONSTRUINDO O FUTURO LTDA,1.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
771,2017,26148145,CRECHE MUNICIPAL BIDO KRAUSE,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
772,2017,26512726,ESCOLA 1 PASSO,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
773,2017,26153092,CRECHE TIA MADALENA,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
774,2017,26153262,CMEI NOSSO SENHOR JESUS DO BONFIM,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
775,2017,26118181,GERACAO COLEGIO E CURSO,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
776,2017,26117797,CENTRO EDUCACIONAL ANTONIO GALDINO,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
777,2017,26504731,ESCOLA BEM ME QUER,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
778,2017,26218208,INSTITUTO GENESIS,1.0,1,2017-02-06T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
